prefecture	municipality	designation	kind	name	source_url	municipality_raw	tobunken_id	level	kana	kind1	kind2	address	date_note	organization	ref_url
高知県	土佐清水市	1961/11/13 市指定無形民俗文化財	無形民俗文化財	バラ抜き節	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土佐清水市	m39000106	市区町村指定	ばらぬきぶし	民俗芸能	音楽	足摺半島西側諸部落	不明		
高知県	土佐町	1966/5/17 町指定無形民俗文化財	無形民俗文化財	土佐芝刈り唄	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土佐町	m39000077	市区町村指定	とさしばかりうた	民俗芸能	音楽	土佐町高須	不明	高須部落保存会	
高知県	土佐町	1966/5/17 町指定無形民俗文化財	無形民俗文化財	百万遍祭り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土佐町	m39000109	市区町村指定	ひゃくまんべんまつり	風俗慣習	祭礼（信仰）	土佐町南川	不明	南川部落	
香川県	土庄町	1970/4/16 町指定無形民俗文化財	無形民俗文化財	肥土山の虫送り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土庄町	m37000047	市区町村指定		風俗慣習	年中行事	土庄町肥土山	不明	肥土山自治会	
香川県	(県全域)	1975/7/31 県指定無形民俗文化財	無形民俗文化財	小豆島農村歌舞伎	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土庄町,小豆島町	m37000064	都道府県指定	しょうどしまのうそんかぶき	民俗芸能	渡来芸・舞台芸	土庄町肥土山（肥土山農村歌舞伎）／小豆島町中山（中山農村歌舞伎）	新暦5月3日に土庄町肥土山で公開、新暦10月上旬に小豆島町中山で公開	小豆島歌舞伎保存会	
香川県	(県全域)	2015/3/2 記録作成等の措置を講ずべき無形の民俗文化財	無形民俗文化財	小豆島農村歌舞伎	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土庄町,小豆島町	m37000067	国選択	しょうどしまのうそんかぶき	民俗芸能	渡来芸・舞台芸	土庄町肥土山（肥土山農村歌舞伎）／小豆島町中山（中山農村歌舞伎）	新暦5月3日に土庄町肥土山で公開、新暦10月上旬に小豆島町中山で公開	肥土山農村歌舞伎保存会、中山農村歌舞伎保存会	http://www.bunka.go.jp/bsys/maindetails.asp?register_id=312&amp;item_id=00000931
茨城県	土浦市	1973/02/01 市指定無形民俗文化財	無形民俗文化財	上高津大杉ばやし	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土浦市	m08000048	市区町村指定		民俗芸能	音楽	土浦市上高津	不明	上高津大杉ばやし保存会	
茨城県	土浦市	1962/10/24 県指定無形民俗文化財	無形民俗文化財	からかさ万灯	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土浦市	m08000050	都道府県指定		民俗芸能	風流	土浦市大畑	不明	大畑からかさ万灯保存会	
茨城県	土浦市	1980/09/30 市指定無形民俗文化財	無形民俗文化財	菅谷ばやし	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土浦市	m08000064	市区町村指定		民俗芸能	音楽	土浦市菅谷町	不明	菅谷ばやし保存会	
茨城県	土浦市	1977/05/02 県指定無形民俗文化財	無形民俗文化財	田宮ばやし	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土浦市	m08000071	都道府県指定		民俗芸能	音楽	土浦市田宮	不明	田宮ばやし保存会	
茨城県	土浦市	2016/03/23 市指定無形民俗文化財	無形民俗文化財	土浦の木遣り・纏振り・梯子乗り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土浦市	m08000075	市区町村指定		民俗芸能	その他（民俗芸能）	土浦市中貫	不明	土浦鳶職組合	
茨城県	土浦市	1994/01/26 県指定無形民俗文化財	無形民俗文化財	日枝神社流鏑馬祭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土浦市	m08000102	都道府県指定		風俗慣習	娯楽・競技	土浦市沢辺小野入会地	不明	日枝神社流鏑馬祭保存会	
茨城県	土浦市	1989/05/01 市指定無形民俗文化財	無形民俗文化財	盆綱	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土浦市	m08000115	市区町村指定		風俗慣習	年中行事	土浦市佐野子	不明	佐野子町地区	
茨城県	土浦市	1989/05/01 市指定無形民俗文化財	無形民俗文化財	的ぶち	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土浦市	m08000119	市区町村指定		風俗慣習	娯楽・競技	土浦市矢作	不明	矢作町地区	
茨城県	土浦市	1989/05/01 市指定無形民俗文化財	無形民俗文化財	虫送り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土浦市	m08000126	市区町村指定		風俗慣習	年中行事	土浦市飯田	不明	飯田町地区	
茨城県	土浦市	1982/12/21 記録作成等の措置を講ずべき無形の民俗文化財	無形民俗文化財	大畑のからかさ万灯	https://mukeinet.tobunken.go.jp/index.php?gid=10027	土浦市	m08000167	国選択	おおばたけのからかさばんとう	風俗慣習	祭礼（信仰）	土浦市大字大畑	新暦8月17日に鷲神社で公開	からかさ万灯保存会	http://www.bunka.go.jp/bsys/maindetails.asp?register_id=312&item_id=257
福井県	坂井市	1970/10/27 市指定無形民俗文化財	無形民俗文化財	海女唄	https://mukeinet.tobunken.go.jp/index.php?gid=10027	坂井市	m18000001	市区町村指定	あまうた	民俗芸能	音楽	坂井市三国町米ヶ脇	新暦9月に公開	米ヶ脇区	
福井県	坂井市	1970/10/27 市指定無形民俗文化財	無形民俗文化財	いざき	https://mukeinet.tobunken.go.jp/index.php?gid=10027	坂井市	m18000003	市区町村指定	いざき	民俗芸能	音楽	坂井市三国町新保	新暦1月15日に公開	新保区	
福井県	坂井市	1996/11/28 市指定無形民俗文化財	無形民俗文化財	越前打ち込み太鼓	https://mukeinet.tobunken.go.jp/index.php?gid=10027	坂井市	m18000006	市区町村指定	えちぜんうちこみたいこ	民俗芸能	音楽	坂井市春江町安沢	秋祭りなどで公開	越前打込太鼓会	
福井県	坂井市	1987/6/15 市指定無形民俗文化財	無形民俗文化財	竹田じょんころ	https://mukeinet.tobunken.go.jp/index.php?gid=10027	坂井市	m18000056	市区町村指定	たけだじょんころ	民俗芸能	音楽	坂井市丸岡町竹田地区	新暦8月15日に公開	竹田音頭保存会	
福井県	坂井市	2006/4/25 県指定無形民俗文化財	無形民俗文化財	なんぼや踊り唄	https://mukeinet.tobunken.go.jp/index.php?gid=10027	坂井市	m18000068	都道府県指定	なんぼやおどりうた	民俗芸能	音楽	坂井市三国町安島	新暦8月14～15日に公開	なんぼや保存会	
